Motif	Factor	Evidence	Curated
M00201_2.00	GF12887	PBM	N
M00201_2.00	GF12898	PBM	N
M00201_2.00	GF15546	PBM	N
M00201_2.00	GF25204	PBM	N
M00201_2.00	GF25205	PBM	N
M00201_2.00	GF20041	PBM	N
M00201_2.00	GF18413	PBM	N
M00201_2.00	GF25206	PBM	N
M00202_2.00	GF18413	PBM	N
M00202_2.00	GF25205	PBM	N
M00202_2.00	GF15546	PBM	N
M00202_2.00	GF25204	PBM	N
M00202_2.00	GF25206	PBM	N
M00202_2.00	GF20041	PBM	N
M00202_2.00	GF12898	PBM	N
M00202_2.00	GF12887	PBM	N
M00203_2.00	GF25204	PBM	N
M00203_2.00	GF12887	PBM	N
M00203_2.00	GF25205	PBM	N
M00203_2.00	GF25206	PBM	N
M00203_2.00	GF12898	PBM	N
M00203_2.00	GF15546	PBM	N
M00203_2.00	GF18413	PBM	N
M00203_2.00	GF20041	PBM	N
M00204_2.00	GF25204	PBM	N
M00204_2.00	GF25205	PBM	N
M00204_2.00	GF25206	PBM	N
M00204_2.00	GF12898	PBM	N
M00204_2.00	GF12887	PBM	N
M00204_2.00	GF15546	PBM	N
M00204_2.00	GF20041	PBM	N
M00204_2.00	GF18413	PBM	N
M00205_2.00	GF25204	PBM	N
M00205_2.00	GF12887	PBM	N
M00205_2.00	GF12898	PBM	N
M00205_2.00	GF15546	PBM	N
M00205_2.00	GF18413	PBM	N
M00205_2.00	GF25205	PBM	N
M00205_2.00	GF20041	PBM	N
M00205_2.00	GF25206	PBM	N
M00206_2.00	GF25206	PBM	N
M00206_2.00	GF25205	PBM	N
M00206_2.00	GF15546	PBM	N
M00206_2.00	GF12898	PBM	N
M00206_2.00	GF25204	PBM	N
M00206_2.00	GF20041	PBM	N
M00206_2.00	GF18413	PBM	N
M00206_2.00	GF12887	PBM	N
M00207_2.00	GF19332	PBM	N
M00208_2.00	GF18413	PBM	N
M00208_2.00	GF25206	PBM	N
M00208_2.00	GF15546	PBM	N
M00208_2.00	GF25205	PBM	N
M00208_2.00	GF12898	PBM	N
M00208_2.00	GF12887	PBM	N
M00208_2.00	GF20041	PBM	N
M00208_2.00	GF25204	PBM	N
M00209_2.00	GF12898	PBM	N
M00209_2.00	GF25206	PBM	N
M00209_2.00	GF20041	PBM	N
M00209_2.00	GF15546	PBM	N
M00209_2.00	GF18413	PBM	N
M00209_2.00	GF25204	PBM	N
M00209_2.00	GF12887	PBM	N
M00209_2.00	GF25205	PBM	N
M00210_2.00	GF12887	PBM	N
M00210_2.00	GF20041	PBM	N
M00210_2.00	GF15546	PBM	N
M00210_2.00	GF25205	PBM	N
M00210_2.00	GF18413	PBM	N
M00210_2.00	GF12898	PBM	N
M00210_2.00	GF25206	PBM	N
M00210_2.00	GF25204	PBM	N
M00211_2.00	GF25205	PBM	N
M00211_2.00	GF25204	PBM	N
M00211_2.00	GF12898	PBM	N
M00211_2.00	GF18413	PBM	N
M00211_2.00	GF20041	PBM	N
M00211_2.00	GF15546	PBM	N
M00211_2.00	GF12887	PBM	N
M00211_2.00	GF25206	PBM	N
M00212_2.00	GF25206	PBM	N
M00212_2.00	GF12898	PBM	N
M00212_2.00	GF20041	PBM	N
M00212_2.00	GF25204	PBM	N
M00212_2.00	GF25205	PBM	N
M00212_2.00	GF18413	PBM	N
M00212_2.00	GF15546	PBM	N
M00212_2.00	GF12887	PBM	N
M00213_2.00	GF15546	PBM	N
M00213_2.00	GF20041	PBM	N
M00213_2.00	GF25204	PBM	N
M00213_2.00	GF25205	PBM	N
M00213_2.00	GF12898	PBM	N
M00213_2.00	GF18413	PBM	N
M00213_2.00	GF12887	PBM	N
M00213_2.00	GF25206	PBM	N
M00214_2.00	GF25206	PBM	N
M00214_2.00	GF18413	PBM	N
M00214_2.00	GF25205	PBM	N
M00214_2.00	GF12887	PBM	N
M00214_2.00	GF15546	PBM	N
M00214_2.00	GF25204	PBM	N
M00214_2.00	GF20041	PBM	N
M00214_2.00	GF12898	PBM	N
M00216_2.00	GF11627	PBM	N
M00220_2.00	GF15382	PBM	N
M00221_2.00	GF15382	PBM	N
M00222_2.00	GF15382	PBM	N
M00224_2.00	GF11307	PBM	N
M00224_2.00	GF12443	PBM	N
M00226_2.00	GF12443	PBM	N
M00226_2.00	GF11307	PBM	N
M00236_2.00	GF15430	PBM	N
M00238_2.00	GF15430	PBM	N
M00239_2.00	GF15430	PBM	N
M00240_2.00	GF15430	PBM	N
M00253_2.00	GF13549	PBM	N
M00253_2.00	GF25022	PBM	N
M00253_2.00	GF15038	PBM	N
M00253_2.00	GF23559	PBM	N
M00253_2.00	GF15039	PBM	N
M00254_2.00	GF23559	PBM	N
M00254_2.00	GF15038	PBM	N
M00254_2.00	GF25022	PBM	N
M00254_2.00	GF13549	PBM	N
M00255_2.00	GF25022	PBM	N
M00255_2.00	GF23559	PBM	N
M00255_2.00	GF13549	PBM	N
M00255_2.00	GF15038	PBM	N
M00255_2.00	GF15039	PBM	N
M00256_2.00	GF15038	PBM	N
M00256_2.00	GF15039	PBM	N
M00256_2.00	GF13549	PBM	N
M00256_2.00	GF23559	PBM	N
M00256_2.00	GF25022	PBM	N
M00257_2.00	GF13549	PBM	N
M00257_2.00	GF15038	PBM	N
M00257_2.00	GF23559	PBM	N
M00257_2.00	GF15039	PBM	N
M00257_2.00	GF25022	PBM	N
M00258_2.00	GF13549	PBM	N
M00258_2.00	GF25022	PBM	N
M00258_2.00	GF15039	PBM	N
M00258_2.00	GF15038	PBM	N
M00258_2.00	GF23559	PBM	N
M00259_2.00	GF25022	PBM	N
M00259_2.00	GF15038	PBM	N
M00259_2.00	GF13549	PBM	N
M00259_2.00	GF23559	PBM	N
M00259_2.00	GF15039	PBM	N
M00260_2.00	GF10750	PBM	N
M00260_2.00	GF17795	PBM	N
M00260_2.00	GF16414	PBM	N
M00260_2.00	GF19125	PBM	N
M00260_2.00	GF12737	PBM	N
M00260_2.00	GF16415	PBM	N
M00260_2.00	GF23072	PBM	N
M00260_2.00	GF24815	PBM	N
M00260_2.00	GF24228	PBM	N
M00260_2.00	GF12058	PBM	N
M00260_2.00	GF23802	PBM	N
M00260_2.00	GF12393	PBM	N
M00260_2.00	GF11812	PBM	N
M00260_2.00	GF24989	PBM	N
M00260_2.00	GF15246	PBM	N
M00260_2.00	GF16103	PBM	N
M00260_2.00	GF20486	PBM	N
M00260_2.00	GF23351	PBM	N
M00260_2.00	GF15475	PBM	N
M00260_2.00	GF12559	PBM	N
M00260_2.00	GF23077	PBM	N
M00260_2.00	GF11297	PBM	N
M00260_2.00	GF12736	PBM	N
M00260_2.00	GF18562	PBM	N
M00260_2.00	GF16416	PBM	N
M00260_2.00	GF15212	PBM	N
M00260_2.00	GF19455	PBM	N
M00260_2.00	GF18902	PBM	N
M00260_2.00	GF19173	PBM	N
M00260_2.00	GF13323	PBM	N
M00260_2.00	GF14108	PBM	N
M00260_2.00	GF19454	PBM	N
M00260_2.00	GF17797	PBM	N
M00260_2.00	GF21379	PBM	N
M00260_2.00	GF16143	PBM	N
M00260_2.00	GF13843	PBM	N
M00260_2.00	GF21089	PBM	N
M00260_2.00	GF20646	PBM	N
M00260_2.00	GF21193	PBM	N
M00260_2.00	GF15026	PBM	N
M00260_2.00	GF17798	PBM	N
M00261_2.00	GF20486	PBM	N
M00261_2.00	GF21193	PBM	N
M00261_2.00	GF15026	PBM	N
M00261_2.00	GF12559	PBM	N
M00261_2.00	GF16103	PBM	N
M00261_2.00	GF14108	PBM	N
M00261_2.00	GF24989	PBM	N
M00261_2.00	GF23351	PBM	N
M00261_2.00	GF15246	PBM	N
M00261_2.00	GF11812	PBM	N
M00261_2.00	GF19173	PBM	N
M00261_2.00	GF16415	PBM	N
M00261_2.00	GF12393	PBM	N
M00261_2.00	GF17797	PBM	N
M00261_2.00	GF23802	PBM	N
M00261_2.00	GF12058	PBM	N
M00261_2.00	GF21089	PBM	N
M00261_2.00	GF24228	PBM	N
M00261_2.00	GF24815	PBM	N
M00261_2.00	GF19455	PBM	N
M00261_2.00	GF15475	PBM	N
M00261_2.00	GF17798	PBM	N
M00261_2.00	GF23077	PBM	N
M00261_2.00	GF17795	PBM	N
M00261_2.00	GF23072	PBM	N
M00261_2.00	GF12737	PBM	N
M00261_2.00	GF19125	PBM	N
M00261_2.00	GF18562	PBM	N
M00261_2.00	GF21379	PBM	N
M00261_2.00	GF20646	PBM	N
M00261_2.00	GF13843	PBM	N
M00261_2.00	GF13323	PBM	N
M00261_2.00	GF10750	PBM	N
M00261_2.00	GF12736	PBM	N
M00261_2.00	GF19454	PBM	N
M00261_2.00	GF18902	PBM	N
M00261_2.00	GF11297	PBM	N
M00261_2.00	GF16416	PBM	N
M00261_2.00	GF15212	PBM	N
M00261_2.00	GF16414	PBM	N
M00261_2.00	GF16143	PBM	N
M00262_2.00	GF20646	PBM	N
M00262_2.00	GF23077	PBM	N
M00262_2.00	GF15212	PBM	N
M00262_2.00	GF24228	PBM	N
M00262_2.00	GF21089	PBM	N
M00262_2.00	GF16415	PBM	N
M00262_2.00	GF19455	PBM	N
M00262_2.00	GF18902	PBM	N
M00262_2.00	GF12058	PBM	N
M00262_2.00	GF15246	PBM	N
M00262_2.00	GF21379	PBM	N
M00262_2.00	GF15026	PBM	N
M00262_2.00	GF12737	PBM	N
M00262_2.00	GF13323	PBM	N
M00262_2.00	GF14108	PBM	N
M00262_2.00	GF23351	PBM	N
M00262_2.00	GF23072	PBM	N
M00262_2.00	GF20486	PBM	N
M00262_2.00	GF12736	PBM	N
M00262_2.00	GF13843	PBM	N
M00262_2.00	GF21193	PBM	N
M00262_2.00	GF16416	PBM	N
M00262_2.00	GF23802	PBM	N
M00262_2.00	GF12559	PBM	N
M00262_2.00	GF19173	PBM	N
M00262_2.00	GF12393	PBM	N
M00262_2.00	GF11812	PBM	N
M00262_2.00	GF16414	PBM	N
M00262_2.00	GF16103	PBM	N
M00262_2.00	GF24989	PBM	N
M00262_2.00	GF11297	PBM	N
M00262_2.00	GF18562	PBM	N
M00262_2.00	GF10750	PBM	N
M00262_2.00	GF24815	PBM	N
M00262_2.00	GF17795	PBM	N
M00262_2.00	GF19454	PBM	N
M00262_2.00	GF19125	PBM	N
M00262_2.00	GF15475	PBM	N
M00262_2.00	GF17797	PBM	N
M00262_2.00	GF17798	PBM	N
M00262_2.00	GF16143	PBM	N
M00263_2.00	GF13323	PBM	N
M00263_2.00	GF11812	PBM	N
M00263_2.00	GF19173	PBM	N
M00263_2.00	GF21089	PBM	N
M00263_2.00	GF20486	PBM	N
M00263_2.00	GF12559	PBM	N
M00263_2.00	GF14108	PBM	N
M00263_2.00	GF18562	PBM	N
M00263_2.00	GF15026	PBM	N
M00263_2.00	GF21193	PBM	N
M00263_2.00	GF12737	PBM	N
M00263_2.00	GF15212	PBM	N
M00263_2.00	GF15246	PBM	N
M00263_2.00	GF13843	PBM	N
M00263_2.00	GF20646	PBM	N
M00263_2.00	GF19454	PBM	N
M00263_2.00	GF12736	PBM	N
M00263_2.00	GF12393	PBM	N
M00263_2.00	GF23072	PBM	N
M00263_2.00	GF16414	PBM	N
M00263_2.00	GF12058	PBM	N
M00263_2.00	GF19455	PBM	N
M00264_2.00	GF23802	PBM	N
M00264_2.00	GF19125	PBM	N
M00264_2.00	GF24228	PBM	N
M00264_2.00	GF12737	PBM	N
M00264_2.00	GF24815	PBM	N
M00264_2.00	GF10750	PBM	N
M00264_2.00	GF16414	PBM	N
M00264_2.00	GF18562	PBM	N
M00264_2.00	GF20646	PBM	N
M00264_2.00	GF12736	PBM	N
M00264_2.00	GF11297	PBM	N
M00264_2.00	GF16416	PBM	N
M00264_2.00	GF23077	PBM	N
M00264_2.00	GF12559	PBM	N
M00264_2.00	GF23072	PBM	N
M00264_2.00	GF18902	PBM	N
M00264_2.00	GF21379	PBM	N
M00264_2.00	GF19454	PBM	N
M00264_2.00	GF16415	PBM	N
M00264_2.00	GF19173	PBM	N
M00264_2.00	GF21089	PBM	N
M00264_2.00	GF15475	PBM	N
M00264_2.00	GF17797	PBM	N
M00264_2.00	GF14108	PBM	N
M00264_2.00	GF12058	PBM	N
M00264_2.00	GF19455	PBM	N
M00264_2.00	GF15026	PBM	N
M00264_2.00	GF21193	PBM	N
M00264_2.00	GF13843	PBM	N
M00264_2.00	GF13323	PBM	N
M00264_2.00	GF16143	PBM	N
M00264_2.00	GF17795	PBM	N
M00264_2.00	GF17798	PBM	N
M00264_2.00	GF24989	PBM	N
M00264_2.00	GF15212	PBM	N
M00264_2.00	GF15246	PBM	N
M00264_2.00	GF23351	PBM	N
M00264_2.00	GF20486	PBM	N
M00264_2.00	GF11812	PBM	N
M00264_2.00	GF12393	PBM	N
M00264_2.00	GF16103	PBM	N
M00265_2.00	GF12058	PBM	N
M00265_2.00	GF13323	PBM	N
M00265_2.00	GF12736	PBM	N
M00265_2.00	GF12737	PBM	N
M00265_2.00	GF21193	PBM	N
M00265_2.00	GF20646	PBM	N
M00265_2.00	GF15026	PBM	N
M00265_2.00	GF19454	PBM	N
M00265_2.00	GF19455	PBM	N
M00265_2.00	GF15246	PBM	N
M00265_2.00	GF20486	PBM	N
M00265_2.00	GF23072	PBM	N
M00265_2.00	GF21089	PBM	N
M00265_2.00	GF19173	PBM	N
M00265_2.00	GF14108	PBM	N
M00266_2.00	GF19125	PBM	N
M00266_2.00	GF24228	PBM	N
M00266_2.00	GF20646	PBM	N
M00266_2.00	GF23802	PBM	N
M00266_2.00	GF18902	PBM	N
M00266_2.00	GF21379	PBM	N
M00266_2.00	GF15212	PBM	N
M00266_2.00	GF12737	PBM	N
M00266_2.00	GF19454	PBM	N
M00266_2.00	GF13843	PBM	N
M00266_2.00	GF15475	PBM	N
M00266_2.00	GF19173	PBM	N
M00266_2.00	GF16415	PBM	N
M00266_2.00	GF21089	PBM	N
M00266_2.00	GF11812	PBM	N
M00266_2.00	GF17797	PBM	N
M00266_2.00	GF14867	PBM	N
M00266_2.00	GF14108	PBM	N
M00266_2.00	GF12393	PBM	N
M00266_2.00	GF17798	PBM	N
M00266_2.00	GF15026	PBM	N
M00266_2.00	GF17795	PBM	N
M00266_2.00	GF19455	PBM	N
M00266_2.00	GF21193	PBM	N
M00266_2.00	GF16143	PBM	N
M00266_2.00	GF13323	PBM	N
M00266_2.00	GF15246	PBM	N
M00266_2.00	GF10750	PBM	N
M00266_2.00	GF16414	PBM	N
M00266_2.00	GF20486	PBM	N
M00266_2.00	GF23077	PBM	N
M00266_2.00	GF12058	PBM	N
M00266_2.00	GF16103	PBM	N
M00266_2.00	GF12736	PBM	N
M00266_2.00	GF12559	PBM	N
M00266_2.00	GF18562	PBM	N
M00266_2.00	GF16416	PBM	N
M00266_2.00	GF23072	PBM	N
M00266_2.00	GF23351	PBM	N
M00266_2.00	GF11297	PBM	N
M00266_2.00	GF24815	PBM	N
M00266_2.00	GF24989	PBM	N
M00267_2.00	GF15212	PBM	N
M00267_2.00	GF12736	PBM	N
M00267_2.00	GF12393	PBM	N
M00267_2.00	GF17798	PBM	N
M00267_2.00	GF15475	PBM	N
M00267_2.00	GF18562	PBM	N
M00267_2.00	GF15246	PBM	N
M00267_2.00	GF17795	PBM	N
M00267_2.00	GF12559	PBM	N
M00267_2.00	GF24989	PBM	N
M00267_2.00	GF13323	PBM	N
M00267_2.00	GF23077	PBM	N
M00267_2.00	GF16103	PBM	N
M00267_2.00	GF16143	PBM	N
M00267_2.00	GF15026	PBM	N
M00267_2.00	GF10750	PBM	N
M00267_2.00	GF13843	PBM	N
M00267_2.00	GF23351	PBM	N
M00267_2.00	GF11297	PBM	N
M00267_2.00	GF20486	PBM	N
M00267_2.00	GF16414	PBM	N
M00267_2.00	GF21379	PBM	N
M00267_2.00	GF21193	PBM	N
M00267_2.00	GF19173	PBM	N
M00267_2.00	GF23072	PBM	N
M00267_2.00	GF17797	PBM	N
M00267_2.00	GF19454	PBM	N
M00267_2.00	GF21089	PBM	N
M00267_2.00	GF19125	PBM	N
M00267_2.00	GF18902	PBM	N
M00267_2.00	GF24228	PBM	N
M00267_2.00	GF11812	PBM	N
M00267_2.00	GF19455	PBM	N
M00267_2.00	GF20646	PBM	N
M00267_2.00	GF23802	PBM	N
M00267_2.00	GF12058	PBM	N
M00267_2.00	GF24815	PBM	N
M00267_2.00	GF14108	PBM	N
M00267_2.00	GF12737	PBM	N
M00268_2.00	GF12559	PBM	N
M00268_2.00	GF11297	PBM	N
M00268_2.00	GF19173	PBM	N
M00268_2.00	GF11812	PBM	N
M00268_2.00	GF15026	PBM	N
M00268_2.00	GF17798	PBM	N
M00268_2.00	GF16415	PBM	N
M00268_2.00	GF21089	PBM	N
M00268_2.00	GF23077	PBM	N
M00268_2.00	GF12393	PBM	N
M00268_2.00	GF24989	PBM	N
M00268_2.00	GF14108	PBM	N
M00268_2.00	GF16416	PBM	N
M00268_2.00	GF23802	PBM	N
M00268_2.00	GF20646	PBM	N
M00268_2.00	GF23072	PBM	N
M00268_2.00	GF24228	PBM	N
M00268_2.00	GF21193	PBM	N
M00268_2.00	GF20486	PBM	N
M00268_2.00	GF12736	PBM	N
M00268_2.00	GF19454	PBM	N
M00268_2.00	GF21379	PBM	N
M00268_2.00	GF24815	PBM	N
M00268_2.00	GF15212	PBM	N
M00268_2.00	GF18562	PBM	N
M00268_2.00	GF12058	PBM	N
M00268_2.00	GF16414	PBM	N
M00268_2.00	GF13843	PBM	N
M00268_2.00	GF16143	PBM	N
M00268_2.00	GF12737	PBM	N
M00268_2.00	GF13323	PBM	N
M00268_2.00	GF23351	PBM	N
M00268_2.00	GF15246	PBM	N
M00268_2.00	GF19455	PBM	N
M00268_2.00	GF15475	PBM	N
M00268_2.00	GF19125	PBM	N
M00269_2.00	GF17797	PBM	N
M00269_2.00	GF12737	PBM	N
M00269_2.00	GF16416	PBM	N
M00269_2.00	GF16415	PBM	N
M00269_2.00	GF11812	PBM	N
M00269_2.00	GF14108	PBM	N
M00269_2.00	GF12058	PBM	N
M00269_2.00	GF24815	PBM	N
M00269_2.00	GF12393	PBM	N
M00269_2.00	GF12736	PBM	N
M00269_2.00	GF13843	PBM	N
M00269_2.00	GF23351	PBM	N
M00269_2.00	GF13323	PBM	N
M00269_2.00	GF18562	PBM	N
M00269_2.00	GF17795	PBM	N
M00269_2.00	GF17798	PBM	N
M00269_2.00	GF23072	PBM	N
M00269_2.00	GF24228	PBM	N
M00269_2.00	GF12559	PBM	N
M00269_2.00	GF21379	PBM	N
M00269_2.00	GF18902	PBM	N
M00269_2.00	GF11297	PBM	N
M00269_2.00	GF23802	PBM	N
M00269_2.00	GF24989	PBM	N
M00269_2.00	GF23077	PBM	N
M00269_2.00	GF10750	PBM	N
M00269_2.00	GF21193	PBM	N
M00269_2.00	GF21089	PBM	N
M00269_2.00	GF15212	PBM	N
M00269_2.00	GF15026	PBM	N
M00269_2.00	GF19455	PBM	N
M00269_2.00	GF16103	PBM	N
M00269_2.00	GF15475	PBM	N
M00269_2.00	GF20646	PBM	N
M00269_2.00	GF20486	PBM	N
M00269_2.00	GF19454	PBM	N
M00269_2.00	GF16414	PBM	N
M00269_2.00	GF15246	PBM	N
M00269_2.00	GF14867	PBM	N
M00269_2.00	GF16143	PBM	N
M00269_2.00	GF19173	PBM	N
M00269_2.00	GF19125	PBM	N
M00270_2.00	GF14876	PBM	N
M00270_2.00	GF22649	PBM	N
M00270_2.00	GF22931	PBM	N
M00271_2.00	GF22931	PBM	N
M00271_2.00	GF14876	PBM	N
M00271_2.00	GF22649	PBM	N
M00272_2.00	GF22931	PBM	N
M00272_2.00	GF14876	PBM	N
M00272_2.00	GF22649	PBM	N
M00273_2.00	GF22649	PBM	N
M00273_2.00	GF14876	PBM	N
M00273_2.00	GF22931	PBM	N
M00274_2.00	GF22649	PBM	N
M00274_2.00	GF22931	PBM	N
M00274_2.00	GF14876	PBM	N
M00275_2.00	GF22931	PBM	N
M00275_2.00	GF22649	PBM	N
M00275_2.00	GF14876	PBM	N
M00276_2.00	GF20172	PBM	N
M00277_2.00	GF20172	PBM	N
M00278_2.00	GF12559	PBM	N
M00278_2.00	GF17795	PBM	N
M00278_2.00	GF16143	PBM	N
M00278_2.00	GF24228	PBM	N
M00278_2.00	GF13843	PBM	N
M00278_2.00	GF11297	PBM	N
M00278_2.00	GF23351	PBM	N
M00278_2.00	GF19454	PBM	N
M00278_2.00	GF15026	PBM	N
M00278_2.00	GF20646	PBM	N
M00278_2.00	GF21193	PBM	N
M00278_2.00	GF16414	PBM	N
M00278_2.00	GF18562	PBM	N
M00278_2.00	GF23802	PBM	N
M00278_2.00	GF13323	PBM	N
M00278_2.00	GF20486	PBM	N
M00278_2.00	GF16416	PBM	N
M00278_2.00	GF21379	PBM	N
M00278_2.00	GF18902	PBM	N
M00278_2.00	GF12058	PBM	N
M00278_2.00	GF10750	PBM	N
M00278_2.00	GF15246	PBM	N
M00278_2.00	GF16103	PBM	N
M00278_2.00	GF16415	PBM	N
M00278_2.00	GF17797	PBM	N
M00278_2.00	GF15475	PBM	N
M00278_2.00	GF11812	PBM	N
M00278_2.00	GF23072	PBM	N
M00278_2.00	GF24989	PBM	N
M00278_2.00	GF12393	PBM	N
M00278_2.00	GF23077	PBM	N
M00278_2.00	GF19173	PBM	N
M00278_2.00	GF21089	PBM	N
M00278_2.00	GF15212	PBM	N
M00278_2.00	GF19455	PBM	N
